,time,bpm
275,47.762879,116.87333
276,47.889908,116.87333
277,48.016937,116.87333
278,48.143966,116.87333
279,48.270995,116.274719
280,48.398024,116.231962
281,52.589979,116.445751
282,52.717008,116.445751
283,52.844037,116.445751
284,52.971066,116.445751
285,53.098095,116.445751
286,53.225124,116.445751
287,53.352152,116.445751
288,53.479181,116.402993
289,55.003529,122.303581
290,55.130558,122.303581
291,55.257586,122.303581
292,55.384615,122.303581
293,55.511644,122.303581
294,55.638673,122.303581
295,55.765702,122.303581
296,59.830628,116.274719
297,59.957657,116.274719
298,60.084686,116.274719
299,60.211715,116.274719
300,60.338744,116.274719
301,60.465773,116.274719
302,60.592802,116.274719
303,60.719831,116.274719
304,60.84686,116.274719
305,60.973888,116.274719
306,61.100917,116.274719
307,61.227946,117.215393
308,61.354975,117.215393
309,61.482004,117.814003
310,61.609033,117.814003
311,61.736062,117.814003
312,61.863091,117.814003
313,61.99012,117.814003
314,62.117149,117.814003
315,62.244178,117.814003
316,62.371207,117.814003
317,62.498236,117.814003
318,62.625265,117.814003
319,62.752294,117.814003
320,62.879323,117.814003
321,63.006351,117.814003
322,63.13338,117.814003
323,63.895554,121.063602
324,64.022583,121.063602
325,64.149612,121.063602
326,64.276641,121.063602
327,64.40367,121.063602
328,64.530699,121.063602
329,64.657728,121.063602
330,64.784757,121.020844
331,64.911785,118.797435
332,65.928017,122.560128
333,66.055046,122.560128
334,66.182075,122.560128
335,66.309104,122.560128
336,66.436133,123.586317
337,66.563162,123.586317
338,66.690191,123.586317
339,66.817219,123.586317
340,66.944248,123.586317
341,67.071277,123.586317
342,67.198306,123.586317
343,67.325335,123.586317
344,67.706422,128.3752
345,67.833451,128.3752
346,67.96048,128.3752
347,68.087509,128.3752
348,68.214538,128.3752
349,68.341567,128.3752
350,68.468596,128.3752
351,68.595625,128.3752
352,90.57163,122.303581
353,90.698659,122.303581
354,90.825688,122.389097
355,90.952717,122.389097
356,91.079746,125.638696
357,91.206775,125.638696
358,91.333804,125.638696
359,91.460833,125.638696
360,91.587862,129.059327
361,91.714891,129.059327
362,91.84192,129.059327
363,91.968948,129.059327
364,92.095977,129.059327
365,92.223006,129.059327
366,92.350035,129.059327
367,92.477064,129.059327
368,93.366267,123.885623
369,93.493296,123.885623
370,93.620325,123.885623
371,93.747354,123.885623
372,93.874382,123.885623
373,94.001411,123.885623
374,94.12844,123.885623
375,94.255469,123.885623
376,94.382498,122.560128
377,94.509527,122.560128
378,94.636556,122.560128
379,94.763585,122.560128
380,94.890614,121.020844
381,95.017643,121.020844
382,95.144672,123.030465
383,95.271701,123.073223
384,95.39873,123.073223
385,95.525759,123.073223
386,95.652788,123.073223
387,95.779817,123.073223
388,95.906845,123.073223
389,96.033874,123.073223
390,96.669019,122.902191
391,96.796048,122.902191
392,96.923077,122.902191
393,97.050106,122.902191
394,97.177135,122.902191
395,97.304164,122.902191
396,97.431193,122.902191
397,97.558222,122.902191
398,97.685251,120.464992
399,97.812279,118.840192
400,97.939308,118.840192
401,98.066337,116.402993
402,98.193366,116.402993
403,98.320395,116.402993
404,98.447424,116.402993
405,98.574453,116.231962
406,98.701482,116.231962
407,98.828511,116.231962
408,98.95554,116.231962
409,99.082569,118.840192
410,99.209598,118.840192
411,99.336627,118.840192
412,99.463656,122.218065
413,99.590685,122.218065
414,99.717713,122.218065
415,99.844742,122.218065
416,99.971771,122.218065
417,100.0988,122.218065
418,100.225829,122.218065
419,100.733945,123.415286
420,100.860974,123.415286
421,100.988003,123.415286
422,101.115032,123.415286
423,101.242061,123.415286
424,101.36909,123.415286
425,101.496119,123.415286
426,101.623147,123.415286
427,101.750176,123.415286
428,101.877205,123.415286
429,102.004234,123.415286
430,102.131263,123.415286
431,102.258292,123.415286
432,102.385321,123.415286
433,102.51235,123.415286
434,102.639379,123.415286
435,102.766408,123.415286
436,102.893437,123.415286
437,103.020466,123.415286
438,103.147495,123.415286
439,103.274524,123.158739
440,103.401553,123.158739
441,104.036697,121.619455
442,104.163726,121.619455
443,104.290755,121.619455
444,104.417784,121.619455
445,104.544813,121.619455
446,104.671842,121.619455
447,104.798871,121.619455
448,104.9259,121.619455
449,105.052929,120.764297
450,105.179958,120.593266
451,105.306987,120.550508
452,106.196189,118.840192
453,106.323218,118.840192
454,106.450247,118.840192
455,106.577276,118.840192
456,106.704305,118.840192
457,106.831334,118.840192
458,106.958363,118.840192
459,107.085392,118.840192
460,107.212421,118.113308
461,107.33945,118.113308
462,107.466478,118.113308
463,107.593507,121.149118
464,107.720536,121.191876
465,107.847565,121.32015
466,107.974594,121.32015
467,108.101623,121.32015
468,108.228652,121.32015
469,108.355681,121.405665
470,108.48271,121.405665
471,108.609739,122.260823
472,108.736768,122.260823
473,108.863797,122.303581
474,108.990826,122.303581
475,109.117855,122.303581
476,109.244884,122.303581
477,109.371912,122.303581
478,109.498941,122.303581
479,109.62597,122.303581
480,109.752999,122.260823
481,109.880028,122.132549
482,110.007057,122.089792
483,110.134086,122.089792
484,110.261115,122.089792
485,110.388144,122.089792
486,110.515173,122.089792
487,110.642202,122.089792
488,110.769231,122.089792
489,110.89626,122.089792
490,111.023289,122.089792
491,111.150318,122.089792
492,111.277347,122.089792
493,111.404375,121.063602
494,111.531404,120.807055
495,111.658433,120.807055
496,115.723359,118.840192
497,115.850388,118.840192
498,115.977417,118.840192
499,116.104446,118.840192
500,116.231475,118.840192
501,116.358504,118.840192
502,116.485533,118.840192
503,116.612562,118.840192
504,116.739591,118.840192
505,116.86662,118.840192
506,116.993649,118.840192
507,117.120677,118.669161
508,117.247706,118.711919
509,117.374735,118.754677
510,117.501764,118.754677
511,117.628793,118.754677
512,117.755822,118.754677
513,117.882851,118.754677
514,118.00988,118.754677
515,118.136909,118.754677
516,118.263938,118.754677
517,118.772054,120.807055
518,118.899083,120.807055
519,119.026112,121.576697
520,119.15314,121.576697
521,119.280169,121.662213
522,119.407198,121.662213
523,119.534227,123.885623
524,119.661256,123.885623
525,119.788285,123.885623
526,119.915314,123.885623
527,120.042343,123.885623
528,120.169372,123.885623
529,120.296401,123.885623
530,120.42343,123.885623
531,121.058574,125.595938
532,121.185603,125.595938
533,121.312632,125.595938
534,121.439661,125.595938
535,121.56669,125.595938
536,121.693719,125.595938
537,121.820748,125.595938
538,121.947777,125.595938
539,122.074806,123.885623
540,122.201835,123.885623
541,122.328864,123.885623
542,122.455893,123.885623
543,122.582922,123.885623
544,122.709951,123.885623
545,122.83698,123.885623
546,122.964008,123.885623
547,123.091037,123.885623
548,123.218066,123.885623
549,123.345095,123.885623
550,123.472124,123.885623
551,124.107269,122.389097
552,124.234298,122.389097
553,124.361327,122.389097
554,124.488356,122.389097
555,124.615385,122.389097
556,124.742414,122.389097
557,124.869442,122.389097
558,124.996471,122.346339
559,125.1235,123.885623
560,125.250529,123.885623
561,125.377558,123.885623
562,125.504587,123.885623
563,125.631616,123.885623
564,125.758645,123.885623
565,125.885674,123.885623
566,126.012703,123.885623
567,126.139732,123.885623
568,126.266761,123.885623
569,126.39379,123.885623
570,126.520819,123.885623
571,126.647848,121.704971
572,127.410021,122.175307
573,127.53705,122.175307
574,127.664079,122.773918
575,127.791108,122.773918
576,127.918137,122.773918
577,128.045166,122.773918
578,128.172195,122.773918
579,128.299224,122.773918
580,128.426253,122.773918
581,128.553282,122.773918
582,129.696542,123.885623
583,129.823571,123.885623
584,129.9506,123.885623
585,130.077629,123.885623
586,130.204658,123.885623
587,130.331687,123.885623
588,130.458716,123.885623
589,130.585745,123.885623
590,130.712773,123.54356
591,130.839802,123.54356
592,130.966831,123.54356
593,131.09386,123.54356
594,131.220889,122.346339
595,131.347918,122.346339
596,131.474947,122.859433
597,131.601976,122.859433
598,131.729005,122.859433
599,131.856034,122.859433
600,131.983063,122.859433
601,132.110092,122.859433
602,132.237121,122.859433
603,132.36415,122.859433
604,132.491179,122.859433
605,132.999294,122.431855
606,133.126323,122.431855
607,133.253352,122.431855
608,133.380381,122.431855
609,133.50741,122.431855
610,133.634439,122.431855
611,133.761468,122.431855
612,133.888497,122.431855
613,134.015526,122.004276
614,134.142555,120.721539
615,135.158786,117.47194
616,135.285815,117.47194
617,135.412844,117.47194
618,135.539873,117.47194
619,135.666902,117.47194
620,135.793931,117.47194
621,135.92096,117.47194
622,136.047989,117.47194
623,136.175018,113.880278
624,136.302047,113.880278
625,136.429076,113.880278
626,136.556104,113.880278
627,136.683133,113.880278
628,136.810162,113.880278
629,136.937191,116.274719
630,137.06422,116.274719
631,137.191249,116.274719
632,137.318278,116.274719
633,137.445307,116.274719
634,137.572336,116.274719
635,137.699365,116.274719
636,137.826394,116.274719
637,137.953423,116.274719
638,138.080452,116.274719
639,138.207481,116.445751
640,138.33451,116.445751
641,138.461538,116.445751
642,138.588567,116.445751
643,138.715596,117.985035
644,138.842625,117.985035
645,138.969654,118.070551
646,139.096683,118.070551
647,139.223712,118.070551
648,139.350741,118.070551
649,139.47777,118.070551
650,139.604799,118.070551
651,139.731828,118.070551
652,139.858857,118.070551
653,139.985886,118.070551
654,140.112915,118.070551
655,140.239944,117.985035
656,140.366972,117.985035
657,140.494001,118.754677
658,140.62103,118.754677
659,140.748059,118.754677
660,140.875088,118.754677
661,141.002117,118.754677
662,141.129146,118.754677
663,141.256175,118.754677
664,141.383204,118.754677
665,142.272406,118.840192
666,142.399435,118.840192
667,142.526464,118.840192
668,142.653493,118.840192
669,142.780522,118.840192
670,142.907551,118.840192
671,143.03458,118.840192
672,143.161609,118.840192
673,143.288638,118.070551
674,143.415667,118.070551
675,143.542696,120.550508
676,143.669725,120.550508
677,143.796754,120.550508
678,143.923783,120.550508
679,144.050812,120.550508
680,144.177841,120.550508
681,144.304869,120.550508
682,144.431898,120.550508
683,144.558927,120.550508
684,144.685956,120.550508
685,144.812985,120.550508
686,144.940014,120.550508
687,145.067043,118.840192
688,145.194072,118.840192
689,145.321101,118.840192
690,145.44813,118.840192
691,145.575159,118.840192
692,145.702188,118.840192
693,145.829217,118.840192
694,145.956246,118.840192
695,146.083275,116.958846
696,146.210303,116.958846
697,146.337332,116.958846
698,146.464361,116.916088
699,147.099506,113.923036
700,147.226535,113.923036
701,147.353564,113.923036
702,147.480593,113.923036
703,147.607622,113.923036
704,147.734651,113.923036
705,147.86168,113.923036
706,147.988709,113.923036
707,148.115737,113.709246
708,148.242766,113.709246
709,148.369795,113.709246
710,148.496824,113.709246
711,148.623853,117.47194
712,148.750882,117.47194
713,148.877911,117.47194
714,149.00494,117.47194
715,149.131969,117.47194
716,149.258998,117.47194
717,149.386027,117.47194
718,149.513056,117.47194
719,149.640085,117.47194
720,149.767114,117.429182
721,150.021171,115.547835
722,150.402258,116.274719
723,150.529287,116.274719
724,150.656316,116.958846
725,150.910374,117.557456
726,151.037403,117.557456
727,151.164432,117.557456
728,151.291461,117.557456
729,151.41849,117.642972
730,151.545519,117.642972
731,151.672548,117.728487
732,151.799577,117.728487
733,151.926606,117.728487
734,152.053634,117.728487
735,152.180663,117.728487
736,152.307692,117.728487
737,152.434721,117.728487
738,152.56175,117.728487
739,152.688779,113.709246
740,152.815808,113.709246
741,152.942837,113.709246
742,153.069866,113.709246
743,153.196895,113.709246
744,153.323924,113.709246
745,153.450953,113.709246
746,153.577982,113.709246
747,154.213126,118.840192
748,154.340155,118.840192
749,154.467184,118.840192
750,154.594213,118.840192
751,154.721242,118.840192
752,154.848271,118.840192
753,154.9753,118.840192
754,155.102329,118.840192
755,155.229358,118.840192
756,155.356387,118.840192
757,155.483416,118.711919
758,155.610445,118.711919
759,155.737474,118.711919
760,155.864502,118.711919
761,155.991531,118.711919
762,156.11856,118.711919
763,156.245589,118.198824
764,156.372618,118.198824
765,156.499647,118.027793
766,156.626676,118.027793
767,156.753705,118.027793
768,156.880734,118.027793
769,157.007763,118.027793
770,157.134792,118.027793
771,157.261821,121.876002
772,157.38885,121.91876
773,157.515879,122.047034
774,157.642908,122.047034
775,157.769936,122.047034
776,157.896965,122.047034
777,158.023994,122.047034
778,158.151023,122.047034
779,158.278052,122.047034
780,158.405081,122.73116
781,158.53211,122.73116
782,158.659139,123.757349
783,158.786168,123.757349
784,158.913197,123.757349
785,159.040226,123.757349
786,159.167255,123.885623
787,159.294284,123.885623
788,159.421313,123.885623
789,159.548342,123.885623
790,159.675371,123.885623
791,159.802399,123.885623
792,159.929428,126.664885
793,160.056457,126.664885
794,160.183486,126.664885
795,160.310515,126.664885
796,160.437544,126.664885
797,160.564573,126.664885
798,160.691602,126.664885
799,160.818631,126.664885
800,160.94566,126.622127
801,161.072689,126.579369
802,161.199718,126.36558
803,161.326747,126.322822
804,161.453776,126.322822
805,161.580805,126.322822
806,161.707833,126.280064
807,161.834862,126.237306
808,161.961891,126.493854
809,162.08892,126.493854
810,162.215949,126.664885
811,162.342978,126.664885
812,162.470007,126.664885
813,162.597036,126.664885
814,162.724065,126.664885
815,162.851094,126.664885
816,162.978123,126.664885
817,163.105152,126.664885
818,163.232181,126.622127
819,163.35921,126.579369
820,163.486239,126.579369
821,163.613267,126.579369
822,163.740296,126.664885
823,163.867325,126.664885
824,163.994354,126.921432
825,164.121383,126.921432
826,164.248412,126.921432
827,164.375441,126.921432
828,164.50247,126.921432
829,164.629499,126.921432
830,164.756528,126.921432
831,164.883557,126.921432
832,165.010586,126.793159
833,165.137615,126.750401
834,165.264644,126.707643
835,165.391673,126.664885
836,165.518701,126.664885
837,165.64573,126.664885
838,165.772759,123.885623
839,165.899788,123.885623
840,166.026817,123.885623
841,166.153846,123.885623
842,166.280875,123.458044
843,166.407904,122.560128
844,166.534933,122.560128
845,166.661962,122.560128
846,166.788991,122.816676
847,166.91602,122.816676
848,167.043049,122.816676
849,167.170078,122.816676
850,167.297107,122.816676
851,167.424135,122.816676
852,167.551164,122.816676
853,174.791814,121.961518
854,174.918843,123.885623
855,175.045872,123.885623
856,175.1729,123.885623
857,175.299929,123.885623
858,175.426958,123.885623
859,175.553987,123.885623
860,175.681016,123.885623
861,175.808045,123.500802
862,175.935074,123.500802
863,176.062103,121.020844
864,176.189132,121.020844
865,176.316161,121.020844
866,176.44319,121.020844
867,176.570219,121.020844
868,176.697248,121.020844
869,176.824277,121.020844
870,176.951306,121.020844
871,177.078335,120.678781
872,177.205363,120.678781
873,177.332392,118.840192
874,177.459421,118.840192
875,177.58645,118.840192
876,177.713479,118.840192
877,177.840508,118.840192
878,177.967537,118.840192
879,178.094566,118.840192
880,178.221595,118.840192
881,178.348624,118.840192
882,178.475653,118.840192
883,178.602682,118.840192
884,178.729711,118.840192
885,178.85674,118.198824
886,178.983769,118.198824
887,179.110797,118.198824
888,179.237826,118.198824
889,179.364855,118.198824
890,179.491884,118.198824
891,179.618913,118.198824
892,179.745942,118.198824
893,179.872971,118.113308
894,180.0,118.113308
895,180.127029,117.343666
896,180.254058,117.343666
897,180.381087,118.113308
898,180.508116,118.113308
899,180.635145,118.113308
900,180.762174,118.113308
901,180.889203,118.840192
902,181.016231,118.840192
903,181.14326,118.840192
904,181.270289,118.840192
905,181.397318,118.840192
906,181.524347,118.840192
907,181.651376,118.840192
908,181.778405,118.840192
909,181.905434,118.840192
910,182.032463,118.840192
911,182.159492,118.840192
912,182.286521,118.840192
913,182.41355,118.198824
914,182.540579,118.198824
915,182.667608,117.258151
916,182.794637,117.258151
917,182.921665,118.840192
918,183.048694,118.840192
919,183.175723,118.840192
920,183.302752,118.840192
921,183.429781,118.840192
922,183.55681,118.840192
923,183.683839,120.593266
924,183.810868,120.593266
925,183.937897,120.593266
926,184.064926,120.593266
927,184.191955,120.593266
928,184.318984,120.593266
929,184.446013,123.32977
930,184.573042,123.32977
931,184.700071,123.32977
932,184.8271,123.32977
933,184.954128,123.32977
934,185.081157,123.32977
935,185.208186,123.32977
936,185.335215,123.287012
937,185.462244,123.244254
938,185.589273,125.681454
939,185.716302,125.724212
940,185.843331,125.809727
941,185.97036,125.809727
942,186.097389,125.809727
943,186.224418,125.809727
944,186.351447,125.809727
945,186.478476,125.809727
946,186.605505,125.809727
947,186.732534,125.809727
948,186.859562,125.809727
949,186.986591,125.809727
950,187.11362,125.809727
951,187.240649,125.809727
952,187.367678,125.638696
953,187.494707,125.638696
954,187.621736,123.885623
955,187.748765,122.816676
956,187.875794,122.816676
957,188.002823,122.816676
958,188.129852,122.816676
959,188.256881,122.816676
960,188.38391,122.773918
961,188.510939,122.73116
962,188.637968,122.688402
963,188.764996,121.191876
964,188.892025,121.149118
965,189.019054,117.771245
966,189.146083,117.771245
967,189.273112,117.771245
968,189.400141,117.771245
969,189.52717,117.771245
970,189.654199,117.771245
971,189.781228,117.771245
972,189.908257,117.771245
973,190.035286,117.771245
974,190.162315,117.771245
975,190.289344,117.771245
976,190.416373,117.771245
977,190.543402,117.771245
978,190.67043,117.771245
979,190.797459,118.455371
980,190.924488,118.455371
981,191.051517,118.840192
982,191.178546,118.840192
983,191.305575,118.840192
984,191.432604,118.840192
985,191.559633,118.840192
986,191.686662,118.840192
987,191.813691,118.840192
988,191.94072,118.840192
989,193.08398,122.218065
990,193.211009,122.218065
991,193.338038,122.218065
992,193.465067,122.218065
993,193.592096,122.218065
994,193.719125,122.218065
995,193.846154,122.218065
996,193.973183,122.218065
997,194.608327,122.303581
998,194.735356,122.303581
999,194.862385,122.389097
1000,194.989414,122.389097
1001,195.116443,122.560128
1002,195.243472,122.560128
1003,195.370501,122.560128
1004,195.49753,122.560128
1005,195.624559,122.560128
1006,195.751588,122.560128
1007,195.878617,122.560128
1008,196.005646,122.560128
1009,196.132675,122.560128
1010,196.259704,122.51737
1011,196.386733,122.474613
1012,196.513761,122.431855
1013,196.64079,120.764297
1014,196.767819,120.764297
1015,196.894848,120.764297
1016,197.021877,120.764297
1017,197.148906,120.764297
1018,197.275935,120.721539
1019,197.402964,120.593266
1020,197.529993,120.550508
1021,197.657022,118.369856
1022,197.784051,118.327098
1023,197.91108,118.198824
1024,198.038109,118.198824
1025,198.165138,118.198824
1026,198.292167,118.156066
1027,198.419195,116.574025
1028,198.546224,116.531267
1029,198.673253,116.317477
1030,198.800282,116.274719
1031,198.927311,115.975414
1032,199.05434,115.975414
1033,199.181369,115.975414
1034,199.308398,115.975414
1035,199.435427,115.975414
1036,199.562456,115.932656
1037,199.689485,113.923036
1038,199.816514,113.923036
1039,199.943543,113.923036
1040,200.070572,113.923036
1041,200.197601,113.923036
1042,200.324629,113.923036
1043,200.451658,117.386424
1044,200.578687,117.429182
1045,200.705716,117.429182
1046,200.832745,117.514698
1047,200.959774,118.840192
1048,201.086803,118.840192
1049,201.213832,121.063602
1050,201.340861,121.10636
1051,201.46789,122.004276
1052,201.594919,122.047034
1053,201.721948,122.047034
1054,201.848977,122.132549
1055,201.976006,123.030465
1056,202.103035,123.073223
1057,202.230064,123.54356
1058,202.357092,125.510422
1059,202.484121,125.510422
1060,202.61115,125.510422
1061,202.738179,125.510422
1062,202.865208,125.510422
1063,202.992237,125.510422
1064,203.119266,126.536611
1065,203.246295,126.536611
1066,203.373324,126.536611
1067,203.500353,126.536611
1068,203.627382,127.733832
1069,203.754411,127.733832
1070,203.88144,127.733832
1071,204.008469,127.733832
1072,204.135498,127.904864
1073,204.262526,127.904864
1074,204.389555,128.58899
1075,204.516584,128.58899
1076,204.643613,129.016569
1077,204.770642,129.016569
1078,204.897671,129.016569
1079,205.0247,129.016569
1080,205.151729,129.016569
1081,205.278758,129.016569
1082,205.405787,129.016569
1083,205.532816,129.016569
1084,206.676076,129.144842
1085,206.803105,129.144842
1086,206.930134,129.144842
1087,207.057163,129.144842
1088,207.184192,129.144842
1089,207.311221,129.144842
1090,207.43825,129.144842
1091,207.565279,129.144842
1092,207.692308,128.332443
1093,207.819337,128.332443
1094,207.946366,128.332443
1095,208.073394,128.332443
1096,208.200423,125.510422
1097,208.327452,123.287012
1098,208.454481,123.287012
1099,208.58151,123.287012
1100,208.708539,123.287012
1101,208.835568,123.287012
1102,208.962597,123.287012
1103,209.089626,123.287012
1104,209.216655,123.287012
1105,209.343684,122.51737
1106,209.470713,122.51737
1107,209.597742,122.51737
1108,209.724771,122.51737
1109,209.8518,120.892571
1110,209.978829,120.892571
1111,210.105857,118.840192
1112,210.232886,118.840192
1113,210.359915,118.840192
1114,210.486944,118.840192
1115,210.613973,118.840192
1116,210.741002,118.840192
1117,210.868031,118.840192
1118,210.99506,118.840192
1119,211.122089,117.557456
1120,211.249118,117.557456
1121,211.376147,117.557456
1122,211.503176,117.557456
1123,211.630205,117.557456
1124,211.757234,117.557456
1125,211.884263,117.557456
1126,212.011291,117.557456
1127,212.13832,117.557456
1128,212.265349,117.557456
1129,213.154552,118.840192
1130,213.281581,118.840192
1131,213.40861,118.840192
1132,213.535639,118.840192
1133,213.662668,118.840192
1134,213.789697,118.840192
1135,213.916725,118.840192
1136,214.043754,118.840192
1137,214.170783,113.623731
1138,214.297812,113.623731
1139,214.424841,113.623731
1140,214.55187,113.623731
1141,214.932957,122.51737
1142,215.059986,122.51737
1143,215.187015,122.773918
1144,215.314044,122.773918
1145,215.441073,122.773918
1146,215.568102,122.773918
1147,215.695131,122.773918
1148,215.822159,122.773918
1149,215.949188,122.773918
1150,216.076217,122.773918
1151,216.203246,122.773918
